src_ip,dst_ip,port,total_time_sec,ratio_down_up_bytes,num_connections,total_up_bytes,total_down_bytes,max_connections_5min,flag_high_connections,country_code,organization
192.168.108.208,134.70.195.177,443,53.0,8.863,3,35702,316439,2,False,US,AS31898 ORACLE-BMC-31898
192.168.108.208,134.70.33.160,443,432.0,10.473,6,57464,601829,4,False,US,AS31898 ORACLE-BMC-31898
192.168.108.208,138.1.81.114,443,259.0,9.572,3,16117,154273,2,False,GB,AS31898 ORACLE-BMC-31898
192.168.108.208,139.144.249.70,443,170.0,6.102,3,31821,194181,3,False,US,AS63949 Akamai Connected Cloud
192.168.108.208,140.204.12.213,443,708.0,11.944,7,93822,1120622,3,False,BR,AS31898 ORACLE-BMC-31898
192.168.108.208,140.91.11.176,443,132.0,8.057,2,17161,138262,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.208,140.91.7.252,443,1236.0,7.138,11,114078,814287,3,False,US,AS31898 ORACLE-BMC-31898
192.168.108.208,142.250.184.131,443,712681.0,45.815,6,99697,4567634,2,False,US,AS15169 GOOGLE
192.168.108.208,142.250.184.135,443,1839.0,30.546,3,44170,1349218,2,False,US,AS15169 GOOGLE
192.168.108.208,142.250.184.136,443,1706.0,65.932,3,77034,5079027,2,False,US,AS15169 GOOGLE
192.168.108.208,142.250.184.148,443,2052.0,56.671,3,56622,3208832,2,False,US,AS15169 GOOGLE
192.168.108.208,142.250.184.154,443,2008.0,30.754,3,66821,2055027,2,False,US,AS15169 GOOGLE
192.168.108.208,142.250.184.163,443,1827.0,33.623,3,70706,2377357,1,False,US,AS15169 GOOGLE
192.168.108.208,142.250.184.166,443,2002.0,36.814,3,39893,1468625,2,False,US,AS15169 GOOGLE
192.168.108.208,142.250.184.172,443,1863.0,40.573,3,33433,1356491,2,False,US,AS15169 GOOGLE
192.168.108.208,142.250.184.177,443,1850.0,43.943,3,37170,1633365,2,False,US,AS15169 GOOGLE
192.168.108.208,142.250.184.199,443,2271.0,87.588,3,44769,3921222,2,False,US,AS15169 GOOGLE
192.168.108.208,142.250.184.201,443,1791.0,41.403,3,38140,1579127,2,False,US,AS15169 GOOGLE
192.168.108.208,142.250.184.204,443,1814.0,35.872,3,56440,2024614,2,False,US,AS15169 GOOGLE
192.168.108.208,142.250.184.216,443,1947.0,61.553,3,88743,5462355,1,False,US,AS15169 GOOGLE
192.168.108.208,142.250.184.225,443,2008.0,57.361,3,43674,2505181,2,False,US,AS15169 GOOGLE
192.168.108.208,142.250.184.233,443,2106.0,38.697,3,36155,1399073,2,False,US,AS15169 GOOGLE
192.168.108.208,142.250.184.234,443,2262.0,49.116,3,39186,1924648,2,False,US,AS15169 GOOGLE
192.168.108.208,142.250.184.240,443,1857.0,61.392,3,38791,2381448,2,False,US,AS15169 GOOGLE
192.168.108.208,142.250.184.250,443,2324.0,36.884,3,46744,1724118,2,False,US,AS15169 GOOGLE
192.168.108.208,142.250.184.251,443,1977.0,47.38,3,50654,2399977,2,False,US,AS15169 GOOGLE
192.168.108.208,142.250.200.68,443,2874863.0,8.322,315,3844432,31993833,5,True,US,AS15169 GOOGLE
192.168.108.208,143.244.223.143,443,168.0,8.721,2,15407,134361,1,False,US,AS14061 DIGITALOCEAN-ASN
192.168.108.208,143.42.156.7,443,0.0,8.838,1,10244,90541,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.208,143.42.163.204,443,116.0,6.65,2,13692,91056,2,False,US,AS63949 Akamai Connected Cloud
192.168.108.208,146.75.89.140,443,628652.0,9.286,8,71077,660054,3,False,PT,AS54113 FASTLY
192.168.108.208,146.75.90.137,443,1911093.0,8.532,19,266091,2270244,4,False,PT,AS54113 FASTLY
192.168.108.208,146.75.90.167,443,2170832.0,9.057,27,255696,2315793,3,False,PT,AS54113 FASTLY
192.168.108.208,148.69.168.40,443,2722694.0,8.498,63,663540,5638493,4,False,PT,AS12353 Vodafone Portugal - Communicacoes Pessoais S.A.
192.168.108.208,15.177.89.83,443,190.0,6.131,3,32240,197657,3,False,IE,AS16509 AMAZON-02
192.168.108.208,15.230.218.110,443,306.0,8.049,4,44289,356483,2,False,US,
192.168.108.208,15.230.221.80,443,0.0,5.757,1,7241,41690,1,False,US,
192.168.108.208,15.230.250.120,443,723.0,7.785,10,123207,959183,4,False,BR,
192.168.108.208,15.230.5.218,443,877.0,8.812,13,135532,1194253,5,False,US,
192.168.108.208,15.230.74.27,443,382.0,6.495,4,38841,252267,3,False,CN,
192.168.108.208,15.248.11.47,443,0.0,6.846,1,12136,83078,1,False,US,AS16509 AMAZON-02
192.168.108.208,150.222.13.222,443,318.0,8.807,4,55484,488672,3,False,IE,
192.168.108.208,150.222.231.216,443,73.0,8.307,2,26020,216160,2,False,US,
192.168.108.208,150.222.69.166,443,138.0,8.206,2,29732,243973,2,False,BR,
192.168.108.208,151.148.11.88,443,426.0,9.508,6,53886,512329,4,False,US,
192.168.108.208,157.240.212.174,443,2920990.0,8.806,241,2626942,23133900,5,True,PT,AS32934 FACEBOOK
192.168.108.208,157.240.212.35,443,2884245.0,8.304,293,3355586,27864792,5,True,PT,AS32934 FACEBOOK
192.168.108.208,157.240.212.60,443,2620251.0,8.318,94,1147389,9543618,4,False,PT,AS32934 FACEBOOK
192.168.108.208,157.55.27.41,443,70.0,6.516,2,33771,220052,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,157.55.48.183,443,0.0,8.286,1,18395,152424,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,162.216.151.222,443,483.0,8.531,6,61582,525384,3,False,US,AS396982 GOOGLE-CLOUD-PLATFORM
192.168.108.208,162.216.18.169,443,0.0,6.835,1,8315,56832,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.208,168.61.131.233,443,812.0,8.715,9,93467,814552,4,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,168.61.140.17,443,452.0,7.956,5,60872,484273,3,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,172.217.17.14,443,2832354.0,8.141,236,2759697,22467848,4,True,US,AS15169 GOOGLE
192.168.108.208,172.67.73.32,443,2067069.0,8.53,19,197259,1682596,4,False,US,AS13335 CLOUDFLARENET
192.168.108.208,173.230.153.151,443,0.0,7.158,1,7165,51284,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.208,173.230.155.107,443,888.0,8.737,9,118992,1039668,3,False,US,AS63949 Akamai Connected Cloud
192.168.108.208,173.255.220.7,443,1255.0,9.095,14,166485,1514151,4,False,US,AS63949 Akamai Connected Cloud
192.168.108.208,173.255.238.81,443,160.0,11.663,2,29734,346793,2,False,US,AS63949 Akamai Connected Cloud
192.168.108.208,177.72.241.64,443,701.0,8.04,8,83708,673014,4,False,BR,AS16509 AMAZON-02
192.168.108.208,177.72.242.252,443,0.0,12.266,1,13243,162437,1,False,BR,AS16509 AMAZON-02
192.168.108.208,178.79.157.246,443,520.0,7.612,7,109213,831285,4,False,GB,AS63949 Akamai Connected Cloud
192.168.108.208,18.154.22.25,443,110868.0,8.769,19,225008,1973169,4,False,US,AS16509 AMAZON-02
192.168.108.208,18.154.41.91,443,2296479.0,8.184,18,192930,1578881,4,False,US,AS16509 AMAZON-02
192.168.108.208,18.154.48.124,443,2746301.0,8.494,72,847771,7201158,5,False,US,AS16509 AMAZON-02
192.168.108.208,18.67.242.41,443,1680578.0,7.35,10,129044,948456,3,False,US,AS16509 AMAZON-02
192.168.108.208,185.15.58.224,443,2827860.0,8.402,138,1453466,12212316,7,True,US,AS14907 WIKIMEDIA
192.168.108.208,185.88.181.4,443,2701785.0,8.935,60,748717,6689810,5,False,NL,AS46652 SERVERSTACK-ASN
192.168.108.208,185.88.181.55,443,2043917.0,9.866,22,246943,2436310,4,False,NL,AS46652 SERVERSTACK-ASN
192.168.108.208,186.192.81.5,443,1513382.0,8.94,14,170975,1528574,3,False,BR,AS28604 Globo Comunicacao e Participacoes SA
192.168.108.208,191.235.243.36,443,69.0,11.956,2,12783,152829,1,False,BR,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,191.235.249.166,443,0.0,13.675,1,16826,230095,1,False,BR,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,191.238.70.166,443,421.0,8.249,5,34182,281975,3,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,191.238.78.95,443,0.0,10.28,1,6916,71094,1,False,BR,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,192.168.108.226,53,2952931.0,2.235,329,65345,146028,8,True,,
192.168.108.208,192.168.108.234,53,2892275.0,2.275,328,64393,146479,8,True,,
192.168.108.208,192.168.108.240,443,2944739.0,8.51,837,9293264,79081867,5,True,,
192.168.108.208,192.241.160.22,443,24.0,7.666,2,23353,179021,2,False,US,AS14061 DIGITALOCEAN-ASN
192.168.108.208,192.241.165.218,443,190.0,6.249,2,19508,121905,2,False,US,AS14061 DIGITALOCEAN-ASN
192.168.108.208,192.29.138.252,443,115.0,10.665,2,23869,254551,2,False,BR,AS31898 ORACLE-BMC-31898
192.168.108.208,192.48.237.1,443,390.0,8.123,5,30730,249631,3,False,US,AS63179 TWITTER
192.168.108.208,193.126.232.45,443,2530047.0,8.304,114,1455318,12085179,5,True,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.208,193.126.240.146,443,2752925.0,8.446,121,1254566,10596007,4,True,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.208,193.137.20.123,443,1969904.0,8.303,58,635895,5279639,4,False,PT,"AS1930 Fundacao para a Ciencia e a Tecnologia, I.P."
192.168.108.208,198.180.97.97,443,378.0,8.444,4,49451,417579,2,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,198.199.103.117,443,577.0,8.861,9,96724,857105,4,False,US,AS14061 DIGITALOCEAN-ASN
192.168.108.208,198.211.104.161,443,224.0,8.28,3,25254,209092,2,False,US,AS14061 DIGITALOCEAN-ASN
192.168.108.208,198.211.106.37,443,377.0,8.275,5,86622,716791,3,False,US,AS14061 DIGITALOCEAN-ASN
192.168.108.208,198.54.117.212,443,1957050.0,8.891,30,318489,2831761,4,False,US,AS22612 NAMECHEAP-NET
192.168.108.208,199.127.232.157,443,832.0,8.39,9,81490,683725,3,False,US,AS16509 AMAZON-02
192.168.108.208,199.30.20.90,443,953.0,7.74,9,109182,845034,3,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,199.36.156.128,443,324.0,7.729,4,35027,270734,3,False,US,AS15169 GOOGLE
192.168.108.208,20.135.240.88,443,0.0,7.495,1,4912,36814,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,20.140.81.161,443,103.0,9.286,2,19187,178162,2,False,US,AS8070 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,20.95.56.201,443,186.0,7.6,3,43201,328335,2,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,204.15.21.243,443,326.0,8.151,5,74165,604512,3,False,US,AS32934 FACEBOOK
192.168.108.208,204.152.19.69,443,0.0,8.719,1,13413,116948,1,False,US,AS6167 CELLCO-PART
192.168.108.208,204.79.197.212,443,2847292.0,8.556,158,1735279,14847354,5,True,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,205.251.225.141,443,391.0,8.317,6,77249,642457,5,False,US,
192.168.108.208,205.251.228.103,443,0.0,11.562,1,13158,152138,1,False,US,
192.168.108.208,208.68.108.195,443,274.0,10.298,3,21577,222194,2,False,US,AS15169 GOOGLE
192.168.108.208,208.81.191.145,443,194.0,10.872,4,29173,317156,2,False,US,AS15169 GOOGLE
192.168.108.208,209.123.234.121,443,1173.0,8.682,12,141437,1227907,3,False,US,AS63949 Akamai Connected Cloud
192.168.108.208,209.123.234.210,443,579.0,7.734,8,85341,660025,4,False,US,AS63949 Akamai Connected Cloud
192.168.108.208,209.17.62.120,443,176.0,7.201,2,21801,156996,1,False,GB,AS31898 ORACLE-BMC-31898
192.168.108.208,212.111.40.196,443,289.0,8.578,4,62227,533791,3,False,GB,AS63949 Akamai Connected Cloud
192.168.108.208,213.13.146.142,443,2763262.0,8.392,215,2458409,20631444,5,True,PT,AS3243 Servicos De Comunicacoes E Multimedia S.A.
192.168.108.208,216.58.215.131,443,2881318.0,8.563,256,2917390,24980659,4,True,US,AS15169 GOOGLE
192.168.108.208,23.101.37.76,443,244.0,7.075,2,15972,113008,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,23.103.191.154,443,316.0,8.905,5,67997,605524,3,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,23.49.244.54,443,1648468.0,8.756,18,181651,1590500,4,False,PT,AS16625 AKAMAI-AS
192.168.108.208,23.98.53.58,443,0.0,6.135,1,12989,79690,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,3.2.40.39,443,0.0,8.677,1,11073,96082,1,False,US,
192.168.108.208,3.2.41.238,443,353.0,9.089,4,47612,432737,3,False,AU,
192.168.108.208,40.101.58.161,443,1612.0,8.827,18,181177,1599178,4,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,40.123.146.88,443,213.0,9.447,3,37564,354854,2,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,40.77.136.77,443,347.0,9.588,6,75043,719485,3,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,40.77.164.119,443,251.0,8.563,5,60745,520145,4,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,40.77.165.79,443,554.0,8.211,8,112559,924167,5,False,IE,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,40.79.2.175,443,399.0,8.66,4,58186,503887,3,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,40.79.233.240,443,0.0,5.858,1,15883,93046,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,40.79.57.253,443,0.0,5.101,1,8191,41783,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,40.91.12.80,443,343.0,8.684,4,48107,417779,3,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,40.97.7.63,443,645.0,8.118,7,68432,555527,4,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,45.60.74.62,443,178.0,9.432,2,24201,228254,1,False,US,AS19551 INCAPSULA
192.168.108.208,45.79.14.206,443,699.0,7.773,7,78721,611862,3,False,US,AS63949 Akamai Connected Cloud
192.168.108.208,50.116.6.209,443,548.0,9.509,7,75072,713866,4,False,US,AS63949 Akamai Connected Cloud
192.168.108.208,51.141.157.86,443,0.0,6.704,1,3905,26179,1,False,GB,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,52.102.166.182,443,507.0,8.766,5,52566,460777,3,False,GB,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,52.111.209.8,443,0.0,7.972,1,12923,103022,1,False,SE,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,52.114.211.66,443,0.0,5.478,1,11815,64717,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,52.176.166.109,443,516.0,7.457,5,55465,413617,2,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,52.184.169.167,443,395.0,8.244,6,61072,503448,3,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,52.184.169.47,443,769.0,9.446,10,129463,1222861,4,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,52.185.112.39,443,754.0,7.295,8,112690,822052,4,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,52.219.221.209,443,390.0,10.145,4,61343,622354,2,False,US,AS16509 AMAZON-02
192.168.108.208,52.225.137.241,443,354.0,8.602,4,36850,316982,2,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,52.239.151.184,443,587.0,9.219,6,73357,676298,3,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,52.245.44.222,443,969.0,9.716,9,96797,940466,3,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,52.93.149.10,443,266.0,5.885,3,26066,153409,2,False,US,
192.168.108.208,52.93.149.64,443,296.0,9.407,3,43683,410918,2,False,US,
192.168.108.208,52.93.20.226,443,257.0,7.317,4,32467,237569,3,False,US,
192.168.108.208,52.93.76.31,443,982.0,7.802,8,72739,567544,3,False,US,
192.168.108.208,52.94.75.178,443,191.0,9.712,4,22981,223184,3,False,US,AS16509 AMAZON-02
192.168.108.208,52.95.239.190,443,290.0,9.816,5,66229,650124,4,False,GB,AS16509 AMAZON-02
192.168.108.208,52.95.41.36,443,163.0,10.727,3,27106,290754,3,False,US,
192.168.108.208,54.155.178.5,443,1008418.0,8.318,18,169916,1413368,3,False,IE,AS16509 AMAZON-02
192.168.108.208,54.192.95.95,443,2315036.0,8.679,65,738997,6413884,4,False,US,AS16509 AMAZON-02
192.168.108.208,62.28.254.212,443,2727649.0,8.737,92,904795,7905303,4,False,PT,AS15525 Servicos De Comunicacoes E Multimedia S.A.
192.168.108.208,62.28.254.215,443,2448228.0,8.733,70,833791,7281905,5,False,PT,AS15525 Servicos De Comunicacoes E Multimedia S.A.
192.168.108.208,63.246.119.174,443,861.0,8.103,10,108804,881642,3,False,US,
192.168.108.208,65.52.106.8,443,376.0,7.46,5,61121,455953,3,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,65.52.36.138,443,1701.0,7.8,19,245054,1911313,4,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,66.254.114.41,443,2862303.0,8.074,60,630933,5094445,4,False,US,AS29789 REFLECTED
192.168.108.208,67.207.68.210,443,555.0,8.713,6,79315,691092,3,False,GB,AS14061 DIGITALOCEAN-ASN
192.168.108.208,68.220.82.104,443,573.0,8.79,7,69125,607598,3,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.208,72.14.181.115,443,0.0,5.125,1,8335,42721,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.208,88.157.217.145,443,2892485.0,8.641,192,2370220,20481347,5,True,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.208,88.157.217.146,443,2646805.0,8.581,60,725348,6224278,4,False,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.208,88.157.217.148,443,2194122.0,8.548,38,440279,3763717,4,False,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.208,97.107.141.141,443,0.0,11.05,1,17212,190198,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.208,97.107.141.68,443,308.0,9.495,4,35220,334408,3,False,US,AS63949 Akamai Connected Cloud
192.168.108.208,99.77.235.116,443,233.0,8.338,3,41649,347266,2,False,ZA,AS16509 AMAZON-02
192.168.108.63,104.17.45.30,443,974545.0,8.713,17,179702,1565692,4,False,,AS13335 CLOUDFLARENET
192.168.108.63,104.22.47.238,443,253.0,7.854,3,24201,190074,2,False,,AS13335 CLOUDFLARENET
192.168.108.63,104.244.42.193,443,1772887.0,7.765,36,382641,2971270,3,False,US,AS13414 TWITTER
192.168.108.63,104.26.3.6,443,1704360.0,7.798,10,110531,861874,4,False,,AS13335 CLOUDFLARENET
192.168.108.63,104.26.9.83,443,835000.0,8.848,4,45829,405515,2,False,,AS13335 CLOUDFLARENET
192.168.108.63,108.157.98.113,443,1312574.0,8.18,8,96991,793347,3,False,US,AS16509 AMAZON-02
192.168.108.63,13.107.227.51,443,1218.0,8.6,11,147803,1271104,3,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.63,13.107.228.178,443,0.0,6.558,1,6454,42325,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.63,13.107.237.42,443,976164.0,8.097,36,414383,3355249,4,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.63,13.107.3.25,443,780.0,9.088,8,70430,640042,3,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.63,13.107.3.46,443,307.0,7.876,4,42021,330968,3,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.63,13.107.42.14,443,205742.0,8.035,25,274280,2203872,4,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.63,13.107.42.23,443,2064.0,52.809,3,40782,2153659,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.63,13.107.42.28,443,2101.0,37.575,3,47600,1788576,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.63,13.107.42.3,443,2242.0,34.481,3,46890,1616807,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.63,13.107.42.37,443,1723.0,30.358,3,35742,1085045,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.63,13.107.42.39,443,2155.0,49.279,3,51880,2556602,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.63,13.107.42.57,443,1936.0,36.061,3,36055,1300183,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
