src_ip,dst_ip,port,total_time_sec,ratio_down_up_bytes,num_connections,total_up_bytes,total_down_bytes,max_connections_5min,flag_high_connections,country_code,organization
192.168.108.106,13.107.42.9,443,2199.0,59.544,3,25060,1492168,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.107,142.250.184.139,443,1779.0,62.878,3,33388,2099372,2,False,US,AS15169 GOOGLE
192.168.108.107,142.250.184.142,443,1931.0,32.899,3,29386,966759,2,False,US,AS15169 GOOGLE
192.168.108.107,13.107.42.13,443,1846.0,27.976,3,44320,1239894,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.108,142.250.184.206,443,1946.0,54.118,3,54134,2929606,2,False,US,AS15169 GOOGLE
192.168.108.108,142.250.184.191,443,1694.0,53.426,3,89342,4773217,2,False,US,AS15169 GOOGLE
192.168.108.108,13.107.42.25,443,1802.0,53.019,3,58718,3113188,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.109,13.107.42.53,443,2055.0,72.593,3,48763,3539840,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.109,13.107.42.11,443,1880.0,56.261,3,48358,2720691,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.109,142.250.184.147,443,1945.0,48.566,3,44584,2165273,2,False,US,AS15169 GOOGLE
192.168.108.11,142.250.184.157,443,2538.0,54.759,3,50659,2774031,2,False,US,AS15169 GOOGLE
192.168.108.11,142.250.184.167,443,1266.0,48.148,3,54979,2647138,2,False,US,AS15169 GOOGLE
192.168.108.11,142.250.184.242,443,2444.0,45.521,3,29680,1351065,2,False,US,AS15169 GOOGLE
192.168.108.110,13.107.42.24,443,2307.0,62.399,3,84359,5263902,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.110,13.107.42.56,443,2555.0,60.413,3,50904,3075278,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.110,13.107.42.57,443,1822.0,58.444,3,31346,1831975,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.111,142.250.184.201,443,2154.0,61.915,3,60227,3728941,2,False,US,AS15169 GOOGLE
192.168.108.111,142.250.184.199,443,2218.0,57.848,3,20097,1162569,2,False,US,AS15169 GOOGLE
192.168.108.111,142.250.184.190,443,1805.0,56.413,3,50654,2857537,2,False,US,AS15169 GOOGLE
192.168.108.112,142.250.184.200,443,1729.0,70.721,3,40420,2858527,2,False,US,AS15169 GOOGLE
192.168.108.112,13.107.42.16,443,2398.0,54.069,3,53819,2909916,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.112,13.107.42.48,443,2156.0,50.163,3,46625,2338861,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.113,13.107.42.30,443,1529.0,71.536,3,28919,2068755,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.113,142.250.184.168,443,2051.0,67.407,3,43737,2948175,2,False,US,AS15169 GOOGLE
192.168.108.113,13.107.42.15,443,1883.0,66.791,3,51823,3461294,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.114,13.107.42.28,443,2161.0,62.793,3,54116,3398091,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.114,142.250.184.247,443,2132.0,60.353,3,44086,2660718,2,False,US,AS15169 GOOGLE
192.168.108.114,13.107.42.59,443,1587.0,56.99,3,90929,5182067,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.115,13.107.42.42,443,1844.0,63.261,3,45419,2873258,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.115,13.107.42.41,443,1823.0,61.833,3,34171,2112882,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.115,13.107.42.47,443,1976.0,58.003,3,42991,2493588,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.116,142.250.184.144,443,1875.0,62.228,3,29608,1842432,2,False,US,AS15169 GOOGLE
192.168.108.116,13.107.42.32,443,1868.0,58.92,3,38281,2255505,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.116,13.107.42.9,443,2321.0,58.899,3,82531,4860998,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.117,13.107.42.28,443,1763.0,54.001,3,52397,2829515,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.117,142.250.184.196,443,1864.0,49.819,3,36239,1805388,2,False,US,AS15169 GOOGLE
192.168.108.117,13.107.42.47,443,2115.0,49.013,3,46420,2275177,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.118,142.250.184.253,443,2051.0,56.642,3,64712,3665408,2,False,US,AS15169 GOOGLE
192.168.108.118,142.250.184.239,443,1808.0,55.983,3,51991,2910636,2,False,US,AS15169 GOOGLE
192.168.108.118,142.250.184.238,443,2210.0,55.863,3,41726,2330935,2,False,US,AS15169 GOOGLE
192.168.108.119,142.250.184.132,443,2168.0,62.378,3,81579,5088772,2,False,US,AS15169 GOOGLE
192.168.108.119,142.250.184.213,443,2138.0,56.649,3,44029,2494197,2,False,US,AS15169 GOOGLE
192.168.108.119,142.250.184.228,443,2034.0,54.404,3,35216,1915900,2,False,US,AS15169 GOOGLE
192.168.108.12,13.107.42.55,443,2201.0,58.602,3,35620,2087414,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.12,142.250.184.182,443,2056.0,58.034,3,78485,4554823,2,False,US,AS15169 GOOGLE
192.168.108.12,13.107.42.19,443,647693.0,57.251,6,110809,6343910,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.120,142.250.184.182,443,2167.0,70.536,3,37265,2628523,2,False,US,AS15169 GOOGLE
192.168.108.120,13.107.42.61,443,2025.0,69.766,3,38170,2662951,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.120,13.107.42.16,443,2127.0,66.547,3,47749,3177539,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.121,142.250.184.173,443,1952.0,64.364,3,65912,4242390,2,False,US,AS15169 GOOGLE
192.168.108.121,13.107.42.46,443,2063.0,63.273,3,42640,2697980,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.121,13.107.42.41,443,1720.0,57.983,3,59438,3446376,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.122,142.250.184.235,443,1862.0,76.278,3,45803,3493757,2,False,US,AS15169 GOOGLE
192.168.108.122,13.107.42.6,443,2100.0,69.835,3,29335,2048621,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.122,142.250.184.133,443,2044.0,68.773,3,46821,3220036,2,False,US,AS15169 GOOGLE
192.168.108.124,142.250.184.250,443,2004.0,58.805,3,43789,2575007,2,False,US,AS15169 GOOGLE
192.168.108.124,142.250.184.143,443,2398.0,56.319,3,26229,1477181,2,False,US,AS15169 GOOGLE
192.168.108.124,13.107.42.3,443,1973.0,53.373,3,56319,3005898,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.125,142.250.184.200,443,2081.0,60.016,3,48712,2923522,2,False,US,AS15169 GOOGLE
192.168.108.125,142.250.184.212,443,1996.0,54.469,3,76512,4167529,1,False,US,AS15169 GOOGLE
192.168.108.125,13.107.42.53,443,2054.0,53.193,3,53353,2837990,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.126,142.250.184.161,443,2003.0,71.627,3,28033,2007910,2,False,US,AS15169 GOOGLE
192.168.108.126,142.250.184.213,443,1964.0,68.182,3,48285,3292160,2,False,US,AS15169 GOOGLE
192.168.108.126,13.107.42.44,443,1802.0,61.807,3,46346,2864518,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.127,213.13.146.142,443,0.0,10.94,1,9456,103444,1,False,PT,AS3243 Servicos De Comunicacoes E Multimedia S.A.
192.168.108.127,88.157.217.146,443,493.0,10.198,6,72977,744241,3,False,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.127,52.127.110.188,443,381.0,8.506,5,59715,507942,3,False,US,AS8070 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.128,142.250.184.239,443,2241.0,65.419,3,38804,2538500,2,False,US,AS15169 GOOGLE
192.168.108.128,142.250.184.181,443,1811.0,58.342,3,50441,2942841,2,False,US,AS15169 GOOGLE
192.168.108.128,13.107.42.6,443,1738.0,57.349,3,77755,4459162,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.129,142.250.184.213,443,2045.0,70.684,3,54006,3817351,2,False,US,AS15169 GOOGLE
192.168.108.129,142.250.184.174,443,2218.0,66.666,3,48284,3218909,2,False,US,AS15169 GOOGLE
192.168.108.129,142.250.184.252,443,2055.0,62.741,3,54339,3409277,2,False,US,AS15169 GOOGLE
192.168.108.13,142.250.184.176,443,2117.0,69.59,3,60057,4179390,2,False,US,AS15169 GOOGLE
192.168.108.13,142.250.184.184,443,1723.0,57.792,3,37151,2147028,2,False,US,AS15169 GOOGLE
192.168.108.13,142.250.184.186,443,1915.0,52.805,3,51252,2706385,2,False,US,AS15169 GOOGLE
192.168.108.130,13.107.42.23,443,2001.0,57.529,3,33243,1912450,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.130,13.107.42.11,443,2143.0,57.07,3,45487,2595962,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.130,13.107.42.30,443,2104.0,54.451,3,51674,2813706,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.131,142.250.184.209,443,260636.0,65.054,6,75323,4900080,2,False,US,AS15169 GOOGLE
192.168.108.131,142.250.184.167,443,1763.0,61.74,3,36735,2268022,2,False,US,AS15169 GOOGLE
192.168.108.131,13.107.42.38,443,1996.0,60.319,3,89673,5409018,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.132,13.107.42.50,443,2002.0,70.256,3,51458,3615248,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.132,142.250.184.212,443,2394.0,61.488,3,29738,1828516,2,False,US,AS15169 GOOGLE
192.168.108.132,142.250.184.141,443,2305.0,59.16,3,77109,4561804,2,False,US,AS15169 GOOGLE
192.168.108.133,13.107.42.21,443,1931.0,65.842,3,32744,2155929,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.133,142.250.184.153,443,1943.0,61.701,3,44248,2730153,2,False,US,AS15169 GOOGLE
192.168.108.133,142.250.184.203,443,2258.0,60.479,3,37192,2249343,2,False,US,AS15169 GOOGLE
192.168.108.134,142.250.184.143,443,3355595.0,69.528,6,72350,5030331,2,False,US,AS15169 GOOGLE
192.168.108.134,142.250.184.139,443,2149.0,59.626,3,32298,1925790,2,False,US,AS15169 GOOGLE
192.168.108.134,13.107.42.49,443,2166.0,57.423,3,31571,1812896,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.135,13.107.42.50,443,1767.0,51.009,3,21959,1120112,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.135,13.107.42.38,443,1700.0,39.786,3,43988,1750116,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.135,13.107.42.22,443,2084.0,27.457,3,48059,1319569,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.136,142.250.184.173,443,2144.0,69.763,3,71603,4995223,2,False,US,AS15169 GOOGLE
192.168.108.136,142.250.184.251,443,2030.0,65.366,3,37647,2460836,2,False,US,AS15169 GOOGLE
192.168.108.136,13.107.42.51,443,1995.0,55.781,3,26526,1479638,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.137,13.107.42.10,443,2064.0,80.861,3,31557,2551742,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.137,13.107.42.21,443,1896.0,57.96,3,48728,2824299,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.137,13.107.42.32,443,2048.0,54.95,3,61948,3404019,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.138,142.250.184.226,443,2391.0,63.697,3,43884,2795291,2,False,US,AS15169 GOOGLE
192.168.108.138,13.107.42.38,443,2032.0,63.64,3,72514,4614801,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.138,13.107.42.54,443,1932.0,61.957,3,38601,2391616,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.139,142.250.184.198,443,1966.0,61.242,3,43453,2661162,2,False,US,AS15169 GOOGLE
192.168.108.139,142.250.184.149,443,479650.0,60.665,6,80704,4895934,2,False,US,AS15169 GOOGLE
192.168.108.139,142.250.184.182,443,1747.0,58.235,3,50692,2952065,2,False,US,AS15169 GOOGLE
192.168.108.14,142.250.184.190,443,2076.0,79.57,3,66781,5313758,2,False,US,AS15169 GOOGLE
192.168.108.14,13.107.42.25,443,1522.0,64.059,3,65972,4226127,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.14,142.250.184.226,443,1916.0,59.498,3,55749,3316932,2,False,US,AS15169 GOOGLE
192.168.108.141,142.250.184.145,443,2237.0,66.073,3,62722,4144251,2,False,US,AS15169 GOOGLE
192.168.108.141,142.250.184.212,443,1696.0,59.45,3,81914,4869780,2,False,US,AS15169 GOOGLE
192.168.108.141,13.107.42.34,443,1976.0,58.038,3,64101,3720320,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.142,142.250.184.206,443,1892.0,61.361,3,41897,2570859,2,False,US,AS15169 GOOGLE
192.168.108.142,13.107.42.12,443,2261.0,60.592,3,40097,2429550,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.142,13.107.42.34,443,2355666.0,59.204,6,77864,4609890,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.143,142.250.184.150,443,1868.0,69.932,3,56138,3925845,1,False,US,AS15169 GOOGLE
192.168.108.143,142.250.184.177,443,2174.0,66.142,3,54301,3591554,2,False,US,AS15169 GOOGLE
192.168.108.143,142.250.184.207,443,1904.0,61.833,3,59086,3653441,2,False,US,AS15169 GOOGLE
192.168.108.144,142.250.184.213,443,1569.0,65.222,3,48275,3148576,2,False,US,AS15169 GOOGLE
192.168.108.144,13.107.42.36,443,1973.0,64.739,3,48123,3115432,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.144,142.250.184.184,443,2126.0,64.06,3,27142,1738729,2,False,US,AS15169 GOOGLE
192.168.108.145,142.250.184.190,443,2064.0,66.517,3,58574,3896190,2,False,US,AS15169 GOOGLE
192.168.108.145,13.107.42.22,443,1907.0,61.922,3,51963,3217669,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.145,142.250.184.169,443,1789.0,48.348,3,38442,1858575,2,False,US,AS15169 GOOGLE
192.168.108.146,13.107.42.50,443,1880.0,87.699,3,83752,7344969,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.146,13.107.42.34,443,2364.0,63.396,3,39235,2487358,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.146,142.250.184.131,443,1804.0,63.225,3,35604,2251051,2,False,US,AS15169 GOOGLE
192.168.108.147,142.250.184.176,443,2457.0,64.949,3,50840,3302013,2,False,US,AS15169 GOOGLE
192.168.108.147,142.250.184.135,443,2276.0,54.151,3,88722,4804426,2,False,US,AS15169 GOOGLE
192.168.108.147,142.250.184.229,443,1866.0,50.253,3,42423,2131883,2,False,US,AS15169 GOOGLE
192.168.108.148,142.250.184.212,443,2270.0,52.007,3,59473,3093021,2,False,US,AS15169 GOOGLE
192.168.108.148,13.107.42.26,443,2061.0,42.019,3,40991,1722391,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.148,13.107.42.20,443,2094.0,41.832,3,21669,906464,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.149,13.107.42.9,443,2360.0,63.0,3,29633,1866868,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.149,13.107.42.61,443,606332.0,62.047,6,96143,5965358,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.149,13.107.42.33,443,341745.0,61.88,6,80492,4980883,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.15,13.107.42.57,443,1808.0,77.321,3,53884,4166371,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.15,142.250.184.211,443,2252.0,67.808,3,39623,2686744,2,False,US,AS15169 GOOGLE
192.168.108.15,13.107.42.27,443,2083.0,63.066,3,118162,7452038,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.150,13.107.42.37,443,1992.0,53.491,3,36499,1952361,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.150,13.107.42.15,443,2354.0,53.035,3,47097,2497774,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.150,142.250.184.203,443,2034.0,51.387,3,33968,1745527,2,False,US,AS15169 GOOGLE
192.168.108.151,13.107.42.23,443,1961.0,70.073,3,29410,2060848,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.151,142.250.184.149,443,1811.0,64.504,3,64510,4161161,2,False,US,AS15169 GOOGLE
192.168.108.151,13.107.42.20,443,2442.0,62.97,3,72945,4593322,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.152,142.250.184.177,443,1989.0,73.139,3,44188,3231885,2,False,US,AS15169 GOOGLE
192.168.108.152,142.250.184.152,443,1980.0,67.254,3,43561,2929645,2,False,US,AS15169 GOOGLE
192.168.108.152,13.107.42.18,443,324917.0,63.066,6,97609,6155834,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.153,142.250.184.254,443,2095.0,67.311,3,34733,2337911,2,False,US,AS15169 GOOGLE
192.168.108.153,13.107.42.5,443,2180.0,62.539,3,50011,3127625,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.153,13.107.42.44,443,1867.0,56.485,3,29411,1661277,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.154,13.107.42.2,443,2052.0,63.443,3,42617,2703736,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.154,142.250.184.204,443,1747.0,62.43,3,45846,2862179,2,False,US,AS15169 GOOGLE
192.168.108.154,142.250.184.184,443,2128.0,59.067,3,36310,2144707,2,False,US,AS15169 GOOGLE
192.168.108.155,13.107.42.50,443,2373.0,59.49,3,28281,1682438,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,13.107.42.29,443,1950.0,51.467,3,70017,3603561,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,13.107.42.47,443,1999.0,45.704,3,43411,1984066,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,13.107.42.10,443,1830.0,74.487,3,70866,5278609,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,13.107.42.11,443,2085.0,58.712,3,30176,1771681,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,142.250.184.222,443,1871.0,53.426,3,45199,2414790,2,False,US,AS15169 GOOGLE
192.168.108.157,13.107.42.33,443,1821.0,76.892,3,30946,2379507,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.157,13.107.42.12,443,1614.0,44.996,3,73201,3293741,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.157,142.250.184.192,443,2287.0,44.853,3,33894,1520252,2,False,US,AS15169 GOOGLE
192.168.108.158,142.250.184.227,443,2109.0,58.907,3,46903,2762912,2,False,US,AS15169 GOOGLE
192.168.108.158,142.250.184.137,443,2126.0,55.446,3,32213,1786068,2,False,US,AS15169 GOOGLE
192.168.108.158,13.107.42.61,443,1628.0,49.015,3,28336,1388881,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.159,142.250.184.143,443,1749.0,48.849,3,36185,1767615,2,False,US,AS15169 GOOGLE
192.168.108.159,13.107.42.52,443,1980.0,46.524,3,39425,1834227,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.159,142.250.184.194,443,1849.0,38.055,3,39198,1491676,2,False,US,AS15169 GOOGLE
192.168.108.16,13.107.42.39,443,2327.0,82.753,3,27024,2236323,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.16,142.250.184.159,443,2017.0,67.758,3,30447,2063013,2,False,US,AS15169 GOOGLE
192.168.108.16,142.250.184.196,443,2189.0,58.929,3,21311,1255837,2,False,US,AS15169 GOOGLE
192.168.108.160,13.107.42.2,443,2005.0,87.02,3,32818,2855834,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.160,142.250.184.134,443,2066.0,64.31,3,40831,2625854,2,False,US,AS15169 GOOGLE
192.168.108.160,13.107.42.44,443,2172.0,64.297,3,40965,2633945,1,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.161,13.107.42.13,443,2354.0,84.858,3,58129,4932714,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.161,13.107.42.61,443,1978.0,71.67,3,41403,2967357,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.161,142.250.184.249,443,1876.0,69.234,3,56877,3937843,2,False,US,AS15169 GOOGLE
192.168.108.162,142.250.184.152,443,2019.0,67.818,3,30503,2068649,2,False,US,AS15169 GOOGLE
192.168.108.162,13.107.42.41,443,1995.0,53.898,3,68460,3689885,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.162,13.107.42.37,443,2045.0,48.906,3,33006,1614180,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.163,142.250.184.238,443,1871.0,83.982,3,30766,2583803,2,False,US,AS15169 GOOGLE
192.168.108.163,13.107.42.32,443,1787.0,73.128,3,93859,6863762,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.163,142.250.184.213,443,1558.0,65.151,3,36123,2353467,2,False,US,AS15169 GOOGLE
192.168.108.164,142.250.184.205,443,1622.0,66.428,3,82748,5496761,2,False,US,AS15169 GOOGLE
192.168.108.164,142.250.184.183,443,2117.0,62.395,3,60565,3778953,2,False,US,AS15169 GOOGLE
192.168.108.164,142.250.184.192,443,2017.0,56.798,3,74836,4250543,2,False,US,AS15169 GOOGLE
192.168.108.165,142.250.184.193,443,1980.0,72.072,3,23755,1712068,2,False,US,AS15169 GOOGLE
192.168.108.165,142.250.184.171,443,1827.0,58.814,3,34155,2008790,2,False,US,AS15169 GOOGLE
192.168.108.165,142.250.184.132,443,2006.0,51.951,3,46559,2418803,2,False,US,AS15169 GOOGLE
192.168.108.166,142.250.184.143,443,1778.0,60.653,3,76643,4648620,2,False,US,AS15169 GOOGLE
192.168.108.166,142.250.184.174,443,2457.0,60.364,3,31560,1905094,2,False,US,AS15169 GOOGLE
192.168.108.166,142.250.184.184,443,1824.0,60.212,3,55454,3339014,2,False,US,AS15169 GOOGLE
192.168.108.167,142.250.184.140,443,2275.0,64.946,3,37532,2437540,2,False,US,AS15169 GOOGLE
192.168.108.167,142.250.184.240,443,1750.0,63.909,3,40797,2607289,2,False,US,AS15169 GOOGLE
192.168.108.167,142.250.184.135,443,1655.0,61.988,3,61857,3834382,2,False,US,AS15169 GOOGLE
192.168.108.168,13.107.42.48,443,1730.0,57.74,3,90633,5233176,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.168,13.107.42.9,443,1993.0,52.468,3,29797,1563401,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.168,13.107.42.44,443,2130.0,40.197,3,36951,1485326,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.169,142.250.184.165,443,1846.0,78.595,3,63765,5011642,2,False,US,AS15169 GOOGLE
192.168.108.169,13.107.42.45,443,1936.0,57.517,3,66563,3828503,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
