src_ip,dst_ip,port,total_time_sec,ratio_down_up_bytes,num_connections,total_up_bytes,total_down_bytes,max_connections_5min,flag_high_connections,country_code,organization
192.168.108.100,193.137.20.123,443,368853.0,7.856,35,367882,2889915,3,False,PT,"AS1930 Fundacao para a Ciencia e a Tecnologia, I.P."
192.168.108.100,198.54.117.212,443,384953.0,9.869,6,53491,527887,3,False,US,AS22612 NAMECHEAP-NET
192.168.108.100,213.13.146.142,443,523113.0,8.715,87,977413,8518307,4,False,PT,AS3243 Servicos De Comunicacoes E Multimedia S.A.
192.168.108.100,45.60.74.62,443,648.0,8.558,7,138305,1183562,4,False,US,AS19551 INCAPSULA
192.168.108.100,52.144.194.234,443,82.0,6.37,2,26839,170959,2,False,US,
192.168.108.100,54.192.95.95,443,18136.0,9.408,3,24539,230860,1,False,US,AS16509 AMAZON-02
192.168.108.100,62.28.254.212,443,234596.0,7.552,11,180460,1362806,3,False,PT,AS15525 Servicos De Comunicacoes E Multimedia S.A.
192.168.108.100,62.28.254.215,443,348311.0,7.148,12,159212,1138101,4,False,PT,AS15525 Servicos De Comunicacoes E Multimedia S.A.
192.168.108.100,88.157.217.145,443,448922.0,8.472,30,302086,2559250,3,False,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.100,88.157.217.146,443,352772.0,9.202,18,225585,2075806,3,False,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.100,88.157.217.148,443,174.0,8.213,2,21502,176602,2,False,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.101,104.153.112.27,443,853.0,8.478,9,125176,1061215,4,False,US,AS16509 AMAZON-02
192.168.108.101,104.17.45.30,443,1808807.0,8.266,16,138296,1143116,3,False,,AS13335 CLOUDFLARENET
192.168.108.101,104.22.47.238,443,1619756.0,10.047,3,35387,355529,2,False,,AS13335 CLOUDFLARENET
192.168.108.101,104.244.42.193,443,2347292.0,8.61,180,1943224,16731717,5,True,US,AS13414 TWITTER
192.168.108.101,104.26.3.6,443,2191912.0,8.306,17,180406,1498520,4,False,,AS13335 CLOUDFLARENET
192.168.108.101,104.26.9.83,443,511213.0,8.603,20,189849,1633242,4,False,,AS13335 CLOUDFLARENET
192.168.108.101,104.83.180.153,443,0.0,10.954,1,24835,272054,1,False,ES,AS16625 AKAMAI-AS
192.168.108.101,108.157.98.113,443,712793.0,8.729,8,97428,850439,3,False,US,AS16509 AMAZON-02
192.168.108.101,108.157.98.51,443,0.0,10.196,1,11013,112294,1,False,US,AS16509 AMAZON-02
192.168.108.101,129.146.13.205,443,0.0,6.659,1,7586,50518,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.101,129.149.57.137,443,209.0,8.177,4,32552,266185,3,False,US,AS31898 ORACLE-BMC-31898
192.168.108.101,131.186.10.170,443,983.0,8.531,11,121022,1032495,4,False,US,AS31898 ORACLE-BMC-31898
192.168.108.101,131.186.12.35,443,572.0,8.476,9,90958,770997,5,False,US,AS31898 ORACLE-BMC-31898
192.168.108.101,138.2.246.89,443,274.0,7.557,3,40154,303444,2,False,BR,AS31898 ORACLE-BMC-31898
192.168.108.101,140.204.124.165,443,616.0,7.864,8,72194,567713,4,False,US,AS31898 ORACLE-BMC-31898
192.168.108.101,146.75.90.167,443,378.0,9.714,5,65440,635694,3,False,PT,AS54113 FASTLY
192.168.108.101,147.154.113.242,443,328.0,8.314,4,45213,375912,3,False,US,AS31898 ORACLE-BMC-31898
192.168.108.101,147.154.116.103,443,392.0,7.398,5,56522,418157,3,False,US,AS31898 ORACLE-BMC-31898
192.168.108.101,148.69.168.40,443,1937803.0,8.473,53,597981,5066814,4,False,PT,AS12353 Vodafone Portugal - Communicacoes Pessoais S.A.
192.168.108.101,150.222.143.147,443,650.0,9.037,8,72859,658400,4,False,US,
192.168.108.101,150.222.87.201,443,465.0,7.917,8,131970,1044852,4,False,US,
192.168.108.101,157.240.212.174,443,2362943.0,8.349,182,2146844,17924326,5,True,PT,AS32934 FACEBOOK
192.168.108.101,157.240.212.35,443,2239859.0,8.684,178,1991024,17290066,5,True,PT,AS32934 FACEBOOK
192.168.108.101,157.240.212.60,443,2187600.0,8.67,135,1543696,13384338,5,True,PT,AS32934 FACEBOOK
192.168.108.101,162.222.151.79,443,473.0,8.637,5,60549,522982,3,False,US,
192.168.108.101,162.243.185.47,443,133.0,9.953,2,28953,288156,1,False,US,AS14061 DIGITALOCEAN-ASN
192.168.108.101,162.250.238.167,443,114.0,11.083,2,52596,582905,1,False,US,
192.168.108.101,169.155.147.255,443,165.0,7.462,4,39871,297535,3,False,US,AS31898 ORACLE-BMC-31898
192.168.108.101,172.104.14.159,443,0.0,9.9,1,18614,184283,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.101,173.255.193.139,443,368.0,7.228,5,65933,476584,3,False,US,AS63949 Akamai Connected Cloud
192.168.108.101,173.255.206.169,443,0.0,6.713,1,24304,163145,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.101,173.255.237.168,443,79.0,6.809,3,21398,145701,2,False,US,AS63949 Akamai Connected Cloud
192.168.108.101,176.32.120.248,443,424.0,9.161,6,49927,457358,3,False,US,AS16509 AMAZON-02
192.168.108.101,177.72.240.81,443,147.0,9.132,4,67440,615895,4,False,BR,AS16509 AMAZON-02
192.168.108.101,18.154.22.25,443,0.0,12.139,1,11797,143203,1,False,US,AS16509 AMAZON-02
192.168.108.101,18.154.41.91,443,1581982.0,8.888,12,135823,1207255,4,False,US,AS16509 AMAZON-02
192.168.108.101,18.154.48.124,443,1835575.0,8.62,24,251043,2163882,4,False,US,AS16509 AMAZON-02
192.168.108.101,18.67.242.41,443,1271093.0,8.607,6,66789,574885,3,False,US,AS16509 AMAZON-02
192.168.108.101,185.15.58.224,443,1888839.0,8.524,58,642802,5479347,3,False,US,AS14907 WIKIMEDIA
192.168.108.101,185.88.181.4,443,2106931.0,8.073,99,1166399,9416122,5,False,NL,AS46652 SERVERSTACK-ASN
192.168.108.101,185.88.181.55,443,804.0,7.548,10,116898,882384,5,False,NL,AS46652 SERVERSTACK-ASN
192.168.108.101,186.192.81.5,443,1992218.0,8.947,6,64620,578126,4,False,BR,AS28604 Globo Comunicacao e Participacoes SA
192.168.108.101,192.168.108.226,53,2379108.0,2.307,195,38335,88437,9,True,,
192.168.108.101,192.168.108.234,53,2293711.0,2.319,282,56884,131926,9,True,,
192.168.108.101,192.168.108.240,443,2365828.0,8.422,712,8331300,70168228,6,True,,
192.168.108.101,193.126.232.45,443,2007559.0,8.674,73,842514,7307921,5,False,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.101,193.126.240.146,443,2277489.0,8.182,75,802950,6569727,5,False,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.101,193.137.20.123,443,2174255.0,8.631,23,264379,2281768,3,False,PT,"AS1930 Fundacao para a Ciencia e a Tecnologia, I.P."
192.168.108.101,198.54.117.212,443,1219100.0,7.614,2,23140,176180,1,False,US,AS22612 NAMECHEAP-NET
192.168.108.101,198.58.103.222,443,860.0,8.017,9,117845,944782,4,False,US,AS63949 Akamai Connected Cloud
192.168.108.101,198.99.2.30,443,114.0,10.673,3,29542,315302,2,False,US,AS16509 AMAZON-02
192.168.108.101,205.251.253.58,443,885.0,7.579,9,100809,764048,3,False,US,AS16509 AMAZON-02
192.168.108.101,213.13.146.142,443,2213966.0,8.58,141,1569932,13470266,4,True,PT,AS3243 Servicos De Comunicacoes E Multimedia S.A.
192.168.108.101,216.39.156.106,443,183.0,10.306,2,33039,340509,1,False,US,
192.168.108.101,23.49.244.192,443,0.0,11.783,1,6504,76634,1,False,PT,AS16625 AKAMAI-AS
192.168.108.101,23.49.244.54,443,2015934.0,9.394,12,131370,1234121,3,False,PT,AS16625 AKAMAI-AS
192.168.108.101,3.2.2.107,443,874.0,8.105,11,89241,723287,5,False,US,AS16509 AMAZON-02
192.168.108.101,3.4.6.212,443,0.0,7.712,1,9825,75774,1,False,US,
192.168.108.101,45.79.252.186,443,167.0,7.834,3,49801,390159,3,False,US,AS63949 Akamai Connected Cloud
192.168.108.101,52.119.254.26,443,182.0,7.044,3,47782,336596,2,False,US,AS16509 AMAZON-02
192.168.108.101,52.219.234.110,443,1410.0,8.667,15,151041,1309121,3,False,US,AS16509 AMAZON-02
192.168.108.101,52.94.150.203,443,153.0,7.525,3,24144,181675,2,False,BR,AS16509 AMAZON-02
192.168.108.101,52.94.28.47,443,457.0,9.092,6,48103,437374,3,False,US,AS16509 AMAZON-02
192.168.108.101,54.155.178.5,443,534.0,8.174,5,54020,441561,3,False,IE,AS16509 AMAZON-02
192.168.108.101,54.192.95.95,443,1539876.0,7.95,16,174446,1386765,4,False,US,AS16509 AMAZON-02
192.168.108.101,54.240.203.236,443,484.0,8.525,6,78425,668562,3,False,AU,
192.168.108.101,62.28.254.212,443,1756303.0,8.058,34,435657,3510552,4,False,PT,AS15525 Servicos De Comunicacoes E Multimedia S.A.
192.168.108.101,62.28.254.215,443,1404449.0,7.835,15,189987,1488562,3,False,PT,AS15525 Servicos De Comunicacoes E Multimedia S.A.
192.168.108.101,63.246.119.154,443,87.0,9.403,2,22303,209726,2,False,US,
192.168.108.101,66.254.114.41,443,2240435.0,8.532,7,110242,940564,3,False,US,AS29789 REFLECTED
192.168.108.101,72.14.181.74,443,166.0,8.884,3,26329,233915,2,False,US,AS63949 Akamai Connected Cloud
192.168.108.101,72.14.184.181,443,365.0,8.63,5,40691,351172,3,False,US,AS63949 Akamai Connected Cloud
192.168.108.101,74.207.254.108,443,282.0,8.543,3,35013,299112,2,False,US,AS63949 Akamai Connected Cloud
192.168.108.101,88.157.217.145,443,2378364.0,8.597,155,1730099,14873793,7,True,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.101,88.157.217.146,443,2172753.0,7.957,42,526950,4192958,4,False,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.101,88.157.217.148,443,1958764.0,8.382,24,293301,2458436,4,False,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.101,96.0.101.221,443,0.0,10.435,1,15607,162855,1,False,US,AS16509 AMAZON-02
192.168.108.102,104.17.45.30,443,1668181.0,8.92,29,307769,2745176,3,False,,AS13335 CLOUDFLARENET
192.168.108.102,104.22.47.238,443,32756.0,8.782,15,176662,1551460,5,False,,AS13335 CLOUDFLARENET
192.168.108.102,104.244.42.193,443,2100198.0,8.327,157,1769648,14736654,5,True,US,AS13414 TWITTER
192.168.108.102,104.26.3.6,443,1897897.0,7.913,15,171573,1357674,3,False,,AS13335 CLOUDFLARENET
192.168.108.102,104.26.9.83,443,1566552.0,9.883,16,196512,1942189,4,False,,AS13335 CLOUDFLARENET
192.168.108.102,108.157.98.113,443,1501735.0,8.325,37,480929,4003507,5,False,US,AS16509 AMAZON-02
192.168.108.102,108.157.98.51,443,443.0,10.195,6,73971,754111,3,False,US,AS16509 AMAZON-02
192.168.108.102,129.149.20.85,443,0.0,7.096,1,6097,43266,1,False,GB,AS31898 ORACLE-BMC-31898
192.168.108.102,129.149.22.31,443,0.0,13.271,1,15929,211389,1,False,GB,AS31898 ORACLE-BMC-31898
192.168.108.102,129.213.214.197,443,496.0,7.903,4,56168,443888,2,False,US,AS31898 ORACLE-BMC-31898
192.168.108.102,13.34.23.92,443,237.0,6.755,3,19592,132338,2,False,US,
192.168.108.102,13.34.28.62,443,64.0,11.182,2,18107,202473,2,False,US,
192.168.108.102,130.35.99.30,443,88.0,10.751,2,19017,204446,2,False,US,AS31898 ORACLE-BMC-31898
192.168.108.102,132.145.0.203,443,222.0,8.926,3,29745,265513,2,False,GB,AS31898 ORACLE-BMC-31898
192.168.108.102,134.70.34.40,443,0.0,8.651,1,12456,107755,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.102,143.42.168.96,443,127.0,8.709,3,25537,222411,3,False,US,AS63949 Akamai Connected Cloud
192.168.108.102,143.42.169.116,443,0.0,10.554,1,10180,107444,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.102,143.42.171.40,443,1131.0,9.033,11,132094,1193247,4,False,US,AS63949 Akamai Connected Cloud
192.168.108.102,146.75.90.137,443,63.0,8.846,2,27190,240515,2,False,PT,AS54113 FASTLY
192.168.108.102,147.154.121.43,443,394.0,7.143,5,47560,339704,2,False,US,AS31898 ORACLE-BMC-31898
192.168.108.102,147.154.32.94,443,994.0,8.235,13,134864,1110566,4,False,US,AS31898 ORACLE-BMC-31898
192.168.108.102,148.69.168.40,443,1729732.0,7.955,40,405022,3222099,3,False,PT,AS12353 Vodafone Portugal - Communicacoes Pessoais S.A.
192.168.108.102,15.177.81.238,443,396.0,8.127,5,79748,648136,3,False,US,AS16509 AMAZON-02
192.168.108.102,15.230.208.28,443,106.0,9.446,2,26857,253687,2,False,US,
192.168.108.102,150.222.180.242,443,164.0,8.948,3,31388,280847,3,False,US,
192.168.108.102,150.222.87.126,443,0.0,7.669,1,4804,36840,1,False,US,
192.168.108.102,155.248.137.142,443,91.0,7.674,2,34935,268102,2,False,ES,AS31898 ORACLE-BMC-31898
192.168.108.102,157.240.212.174,443,2019599.0,8.482,121,1492519,12659933,4,True,PT,AS32934 FACEBOOK
192.168.108.102,157.240.212.35,443,2107763.0,8.305,157,1728574,14355742,6,True,PT,AS32934 FACEBOOK
192.168.108.102,157.240.212.60,443,1889289.0,8.542,76,850897,7267984,4,False,PT,AS32934 FACEBOOK
192.168.108.102,162.243.177.105,443,522.0,8.214,7,57902,475608,4,False,US,
192.168.108.102,169.155.144.140,443,279.0,8.407,4,34794,292496,2,False,US,AS31898 ORACLE-BMC-31898
192.168.108.102,170.187.134.55,443,70.0,8.359,2,24012,200722,2,False,US,AS63949 Akamai Connected Cloud
192.168.108.102,172.104.13.42,443,149.0,8.001,2,12237,97907,2,False,US,AS63949 Akamai Connected Cloud
192.168.108.102,172.104.200.41,443,476.0,7.7,4,21414,164891,2,False,US,AS63949 Akamai Connected Cloud
192.168.108.102,172.104.217.233,443,80.0,7.123,2,12569,89523,2,False,US,AS63949 Akamai Connected Cloud
192.168.108.102,172.232.83.94,443,0.0,7.114,1,10674,75939,1,False,US,AS20940 Akamai International B.V.
192.168.108.102,178.79.149.171,443,34.0,7.704,2,37873,291787,2,False,GB,AS63949 Akamai Connected Cloud
192.168.108.102,18.154.41.91,443,247.0,8.679,3,25467,221028,2,False,US,AS16509 AMAZON-02
192.168.108.102,18.154.48.124,443,1925407.0,8.611,56,585222,5039593,4,False,US,AS16509 AMAZON-02
192.168.108.102,18.67.242.41,443,390.0,7.831,4,60025,470043,2,False,US,AS16509 AMAZON-02
192.168.108.102,185.15.58.224,443,2042837.0,8.68,101,1177447,10220736,4,True,US,AS14907 WIKIMEDIA
192.168.108.102,185.88.181.4,443,2177036.0,9.201,28,400239,3682788,4,False,NL,AS46652 SERVERSTACK-ASN
192.168.108.102,185.88.181.55,443,1630228.0,8.954,32,362563,3246519,4,False,NL,AS46652 SERVERSTACK-ASN
192.168.108.102,192.168.108.226,53,2189007.0,2.364,222,43689,103282,8,True,,
192.168.108.102,192.168.108.234,53,2176638.0,2.241,222,42698,95674,9,True,,
192.168.108.102,192.168.108.240,443,2148821.0,8.415,623,6967309,58630118,6,True,,
192.168.108.102,193.126.232.45,443,2104288.0,8.658,67,799526,6922124,4,False,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.102,193.126.240.146,443,2123711.0,8.277,110,1261511,10441061,5,True,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.102,193.137.20.123,443,1862744.0,7.861,47,557131,4379792,5,False,PT,"AS1930 Fundacao para a Ciencia e a Tecnologia, I.P."
192.168.108.102,198.54.117.212,443,653.0,8.135,7,74143,603142,3,False,US,AS22612 NAMECHEAP-NET
192.168.108.102,209.123.234.160,443,0.0,10.616,1,5051,53619,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.102,213.13.146.142,443,2071908.0,8.492,114,1160966,9859279,4,True,PT,AS3243 Servicos De Comunicacoes E Multimedia S.A.
192.168.108.102,23.49.244.54,443,1802058.0,9.02,8,94335,850912,4,False,PT,AS16625 AKAMAI-AS
192.168.108.102,3.3.5.152,443,899.0,9.035,9,105480,953050,3,False,US,
192.168.108.102,45.60.74.62,443,157.0,9.545,2,16994,162204,1,False,US,AS19551 INCAPSULA
192.168.108.102,52.119.206.164,443,1069.0,7.745,13,147401,1141571,4,False,US,AS16509 AMAZON-02
192.168.108.102,52.219.220.205,443,436.0,8.518,6,67548,575369,3,False,US,AS16509 AMAZON-02
192.168.108.102,52.219.224.39,443,0.0,9.695,1,9809,95098,1,False,US,AS16509 AMAZON-02
192.168.108.102,52.94.145.36,443,455.0,7.301,5,53180,388264,3,False,US,AS16509 AMAZON-02
192.168.108.102,52.95.242.93,443,385.0,8.297,5,59192,491120,3,False,SG,AS16509 AMAZON-02
192.168.108.102,54.155.178.5,443,552.0,8.03,8,94457,758446,3,False,IE,AS16509 AMAZON-02
192.168.108.102,54.192.95.95,443,2073209.0,8.016,20,285407,2287705,4,False,US,AS16509 AMAZON-02
192.168.108.102,62.28.254.212,443,1892954.0,8.489,45,548414,4655314,4,False,PT,AS15525 Servicos De Comunicacoes E Multimedia S.A.
192.168.108.102,62.28.254.215,443,2150977.0,8.727,58,622283,5430387,4,False,PT,AS15525 Servicos De Comunicacoes E Multimedia S.A.
192.168.108.102,66.246.75.159,443,995.0,7.981,12,146422,1168588,5,False,US,AS63949 Akamai Connected Cloud
192.168.108.102,66.254.114.41,443,2015525.0,8.386,32,375888,3152033,4,False,US,AS29789 REFLECTED
192.168.108.102,72.14.186.70,443,648.0,8.128,7,93636,761111,3,False,US,AS63949 Akamai Connected Cloud
192.168.108.102,72.247.155.216,443,470.0,9.121,5,55596,507072,3,False,ES,AS20940 Akamai International B.V.
192.168.108.102,88.157.217.145,443,2147369.0,8.609,121,1403406,12081641,4,True,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.102,88.157.217.146,443,1965732.0,8.771,64,816361,7160238,6,False,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.102,88.157.217.148,443,2043078.0,7.597,23,243652,1851128,2,False,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.102,94.46.135.219,443,264.0,9.102,5,47847,435527,3,False,PT,AS24768 Almouroltec Servicos De Informatica E Internet Lda
192.168.108.102,97.107.142.232,443,0.0,8.989,1,4735,42564,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.103,104.17.45.30,443,1398459.0,8.966,22,256679,2301320,4,False,,AS13335 CLOUDFLARENET
192.168.108.103,104.22.47.238,443,744.0,9.037,6,45119,407725,3,False,,AS13335 CLOUDFLARENET
192.168.108.103,104.244.42.193,443,1933313.0,8.678,91,1123418,9748534,5,False,US,AS13414 TWITTER
192.168.108.103,104.26.3.6,443,1074190.0,9.574,18,208930,2000393,3,False,,AS13335 CLOUDFLARENET
192.168.108.103,104.26.9.83,443,1073186.0,6.655,6,54768,364499,2,False,,AS13335 CLOUDFLARENET
192.168.108.103,104.83.180.153,443,1527687.0,7.39,8,91420,675602,3,False,ES,AS16625 AKAMAI-AS
192.168.108.103,108.157.98.113,443,1666359.0,8.403,21,273877,2301297,4,False,US,AS16509 AMAZON-02
192.168.108.103,108.157.98.51,443,1030667.0,8.236,8,69161,569640,3,False,US,AS16509 AMAZON-02
192.168.108.103,109.74.206.61,443,756.0,9.059,9,88809,804505,4,False,GB,AS63949 Akamai Connected Cloud
192.168.108.103,129.146.13.224,443,0.0,4.539,1,15613,70863,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.103,129.149.23.246,443,587.0,7.469,6,77697,580304,3,False,GB,AS31898 ORACLE-BMC-31898
192.168.108.103,13.34.32.115,443,395.0,8.121,4,40235,326762,3,False,US,
192.168.108.103,13.34.32.61,443,341.0,10.058,4,29890,300645,3,False,US,
192.168.108.103,131.186.8.46,443,0.0,7.651,1,9237,70668,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.103,136.18.50.5,443,61.0,7.38,2,12337,91043,2,False,US,AS14618 AMAZON-AES
192.168.108.103,136.18.51.97,443,119.0,10.29,3,26383,271469,3,False,US,AS14618 AMAZON-AES
192.168.108.103,140.204.112.144,443,447.0,9.309,7,70154,653074,4,False,ES,AS31898 ORACLE-BMC-31898
192.168.108.103,143.42.154.164,443,0.0,10.304,1,8704,89688,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.103,143.42.156.168,443,311.0,10.623,4,49307,523769,2,False,US,AS63949 Akamai Connected Cloud
192.168.108.103,143.42.234.182,443,348.0,9.298,4,34094,317014,3,False,US,AS63949 Akamai Connected Cloud
192.168.108.103,146.75.90.137,443,797925.0,7.38,9,109110,805223,2,False,PT,AS54113 FASTLY
192.168.108.103,146.75.90.167,443,1164501.0,9.252,14,119403,1104743,3,False,PT,AS54113 FASTLY
192.168.108.103,147.154.32.101,443,301.0,6.935,4,41694,289155,2,False,US,AS31898 ORACLE-BMC-31898
192.168.108.103,147.154.59.12,443,246.0,8.749,4,56201,491726,3,False,US,AS31898 ORACLE-BMC-31898
192.168.108.103,148.69.168.40,443,1863153.0,8.331,63,722280,6017617,6,False,PT,AS12353 Vodafone Portugal - Communicacoes Pessoais S.A.
192.168.108.103,15.177.91.62,443,461.0,8.321,6,88186,733774,3,False,ZA,AS16509 AMAZON-02
192.168.108.103,15.181.240.49,443,376.0,8.569,6,69101,592112,4,False,US,AS16509 AMAZON-02
192.168.108.103,15.181.244.150,443,0.0,12.152,1,34808,422978,1,False,US,AS16509 AMAZON-02
192.168.108.103,15.230.181.226,443,199.0,8.524,3,33438,285037,2,False,JP,
192.168.108.103,15.230.205.79,443,278.0,9.698,4,34455,334156,3,False,US,
192.168.108.103,15.230.247.94,443,484.0,10.072,6,59367,597972,3,False,US,
192.168.108.103,15.230.255.30,443,502.0,7.598,5,61049,463867,3,False,GB,
192.168.108.103,15.230.75.223,443,0.0,8.991,1,9023,81130,1,False,JP,
192.168.108.103,150.222.0.41,443,22.0,10.553,2,10636,112241,2,False,BR,
192.168.108.103,150.222.0.82,443,99.0,5.856,2,35469,207707,2,False,BR,
192.168.108.103,150.222.110.201,443,93.0,11.048,2,30389,335747,1,False,US,
192.168.108.103,150.222.110.35,443,620.0,9.027,7,79011,713262,4,False,US,
192.168.108.103,150.222.2.196,443,0.0,8.373,1,10749,89997,1,False,US,
192.168.108.103,150.222.227.247,443,65.0,10.119,2,30544,309075,2,False,US,
192.168.108.103,151.148.14.141,443,0.0,10.115,1,6691,67681,1,False,US,
192.168.108.103,151.148.39.105,443,2543.0,8.814,23,236963,2088563,4,False,AU,AS16509 AMAZON-02
192.168.108.103,157.240.212.174,443,2026865.0,8.349,230,2535242,21167750,5,True,PT,AS32934 FACEBOOK
192.168.108.103,157.240.212.35,443,1989044.0,8.556,200,2271732,19437431,4,True,PT,AS32934 FACEBOOK
192.168.108.103,157.240.212.60,443,1938798.0,8.718,86,905374,7893403,4,False,PT,AS32934 FACEBOOK
192.168.108.103,172.104.4.2,443,281.0,10.7,3,27756,296983,2,False,US,AS63949 Akamai Connected Cloud
192.168.108.103,172.105.145.235,443,279.0,6.845,3,28631,195984,2,False,US,AS63949 Akamai Connected Cloud
192.168.108.103,172.105.158.193,443,193.0,10.383,2,19474,202191,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.103,172.67.73.32,443,157.0,8.199,2,20661,169405,1,False,US,AS13335 CLOUDFLARENET
192.168.108.103,173.230.149.128,443,0.0,11.218,1,11107,124597,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.103,178.79.145.137,443,512.0,9.067,5,47164,427627,2,False,GB,AS63949 Akamai Connected Cloud
192.168.108.103,178.79.171.98,443,408.0,7.493,5,82857,620843,3,False,GB,AS63949 Akamai Connected Cloud
192.168.108.103,18.154.41.91,443,144.0,9.94,2,15822,157269,1,False,US,AS16509 AMAZON-02
192.168.108.103,18.154.48.124,443,1741229.0,9.011,40,437394,3941392,4,False,US,AS16509 AMAZON-02
